Puertas,Kilómetros,Antigüedad,Cilindrada,Transmisión_Manual,vendedor_particular,squared_error,Marca,Modelo,combustible
5.0,11110.0,1.0,1.5,0.0,0.0,13613439.934591949,Chery,Tiggo 4 Pro,Nafta
5.0,10000.0,1.0,2.0,0.0,0.0,13605205.148986816,Toyota,Corolla Cross,Nafta
5.0,260000.0,2.0,1.2,0.0,1.0,13597757.080265045,Chevrolet,Tracker,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,13588837.909733932,Chevrolet,Tracker,Nafta
5.0,1130000.0,12.0,2.0,1.0,0.0,13585732.10748291,Ford,Ecosport,Nafta
5.0,1470000.0,10.0,1.6,1.0,0.0,13585352.287773345,Ford,Ecosport,Nafta
5.0,1440000.0,13.0,2.0,1.0,1.0,13584198.765908241,Renault,Duster,Nafta
5.0,3798810.0,22.0,2.5,1.0,1.0,13578909.486874951,Nissan,X-Trail,Nafta
5.0,948000.0,8.0,1.6,0.0,0.0,13575741.74684143,Mercedes-Benz,Clase GLA,Nafta
5.0,300000.0,2.0,2.0,0.0,1.0,13565582.412658691,Toyota,Corolla Cross,Nafta
5.0,1400000.0,7.0,2.8,0.0,0.0,13565323.442520142,Toyota,Hilux SW4,Diésel
5.0,1600000.0,12.0,1.5,1.0,0.0,13564003.163646797,Ford,Ecosport,Diésel
5.0,495000.0,3.0,1.2,0.0,0.0,13558659.501844335,Chevrolet,Tracker,Nafta
5.0,495000.0,3.0,1.2,0.0,0.0,13558659.501844335,Chevrolet,Tracker,Nafta
5.0,495000.0,3.0,1.2,0.0,0.0,13558659.501844335,Chevrolet,Tracker,Nafta
5.0,495000.0,3.0,1.2,0.0,0.0,13558653.288510418,Chevrolet,Tracker,Nafta
5.0,1190000.0,6.0,1.8,0.0,0.0,13547711.843258599,Honda,HR-V,Nafta
5.0,520000.0,2.0,1.5,0.0,0.0,13546896.523556544,Marca_Otros,X70,Nafta
5.0,2755000.0,15.0,3.0,0.0,1.0,13539870.118164062,Toyota,SW4,Diésel
5.0,773000.0,7.0,1.6,0.0,0.0,13539467.944217967,Ford,Ecosport,Nafta
5.0,970000.0,11.0,2.0,1.0,1.0,13534796.692508698,Ford,Ecosport,Nafta
5.0,1500000.0,8.0,1.6,1.0,0.0,13524336.6524086,Ford,Ecosport,Nafta
5.0,1334800.0,12.0,2.0,1.0,0.0,13524035.154162385,Chery,Tiggo,Nafta
5.0,10000.0,0.0,1.8,0.0,0.0,13518433.113342285,Ford,Territory,Nafta
5.0,0.0,1.0,1.0,0.0,0.0,13518206.674909374,Peugeot,2008,Nafta
5.0,86000.0,1.0,1.4,0.0,0.0,13517010.227308929,Volkswagen,Taos,Nafta
5.0,0.0,1.0,1.6,0.0,0.0,13508345.2130565,Citroën,C4 Cactus,Nafta
5.0,230000.0,2.0,2.8,0.0,0.0,13495664.141983032,Toyota,Hilux SW4,Diésel
5.0,0.0,1.0,1.6,1.0,0.0,13494231.608016325,Citroën,C4 Cactus,Nafta
5.0,2000000.0,28.0,2.8,1.0,1.0,13493348.646193493,Chevrolet,Blazer,Diésel
5.0,410000.0,3.0,1.4,0.0,0.0,13486584.467313366,Volkswagen,Taos,Nafta
5.0,455000.0,9.0,1.6,1.0,0.0,13465500.146179566,Peugeot,2008,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,13464717.729131998,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,13463485.05814975,Chevrolet,Tracker,Nafta
5.0,2100000.0,10.0,1.8,1.0,1.0,13458009.864960171,Chevrolet,Tracker,Otros
5.0,1320000.0,16.0,1.6,1.0,1.0,13453868.418217983,Kia,Soul,Nafta
5.0,1320000.0,16.0,1.6,1.0,1.0,13453868.418217983,Kia,Soul,Nafta
5.0,165000.0,1.0,1.6,0.0,1.0,13451460.92127733,Peugeot,3008,Nafta
5.0,10000.0,1.0,1.2,0.0,0.0,13442091.717675406,Chevrolet,Tracker,Nafta
5.0,400000.0,4.0,1.6,0.0,0.0,13439466.928978208,Volkswagen,T-Cross,Nafta
5.0,900000.0,5.0,1.6,1.0,1.0,13419815.543247223,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13417920.024118153,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13417920.024118153,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13417920.024118153,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13417920.024118153,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13417920.024118153,Peugeot,2008,Nafta
5.0,750000.0,9.0,1.8,0.0,0.0,13415748.027586196,Chevrolet,Tracker,Nafta
5.0,910000.0,6.0,1.6,1.0,0.0,13412622.002341157,Renault,Duster,Nafta
5.0,250000.0,1.0,1.2,0.0,0.0,13412599.847466946,Chevrolet,Tracker,Nafta
5.0,910000.0,10.0,1.6,1.0,0.0,13412440.205334757,Ford,Ecosport,Otros
5.0,830000.0,9.0,1.8,0.0,1.0,13411345.48355484,Chevrolet,Tracker,Nafta
4.0,1170000.0,8.0,1.6,1.0,0.0,13410623.076897621,Renault,Duster,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,13409049.433975207,Chevrolet,Tracker,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,13409049.433975207,Chevrolet,Tracker,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,13402871.186088603,Chevrolet,Tracker,Nafta
5.0,940000.0,9.0,1.8,0.0,1.0,13402763.691867828,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13402516.612824958,Volkswagen,T-Cross,Nafta
5.0,290000.0,2.0,1.3,0.0,0.0,13399600.641624719,Jeep,Compass,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,13396033.646595962,Citroën,C3 Aircross,Nafta
5.0,819880.0,6.0,1.8,1.0,0.0,13386741.521998702,Chevrolet,Tracker,Nafta
5.0,980000.0,5.0,1.8,0.0,0.0,13384593.667984009,Honda,HR-V,Nafta
5.0,1050000.0,7.0,1.6,0.0,0.0,13384178.191414086,Nissan,Kicks,Nafta
5.0,1050000.0,7.0,1.6,0.0,0.0,13384178.191414086,Nissan,Kicks,Nafta
5.0,615610.0,7.0,1.5,1.0,0.0,13379829.926048735,Ford,Ecosport,Nafta
5.0,310000.0,4.0,1.5,1.0,0.0,13376655.955878196,Ford,Ecosport,Nafta
5.0,860000.0,5.0,2.8,0.0,0.0,13375991.868225098,Toyota,SW4,Diésel
5.0,880000.0,5.0,1.8,0.0,0.0,13358525.297641754,Honda,HR-V,Nafta
5.0,2082110.0,20.0,1.6,1.0,1.0,13357147.767865023,Ford,Ecosport,Otros
5.0,600000.0,9.0,1.6,0.0,0.0,13347648.380161285,Kia,Soul,Nafta
5.0,1580000.0,13.0,2.4,0.0,1.0,13344316.248208046,Dodge,Journey,Nafta
5.0,1550000.0,11.0,1.6,0.0,0.0,13338116.012110349,Ford,Kuga,Nafta
5.0,1340000.0,16.0,2.0,1.0,0.0,13322856.620078433,Chery,Tiggo,Nafta
5.0,799990.0,5.0,2.4,0.0,1.0,13319015.61275687,Jeep,Compass,Nafta
5.0,500000.0,7.0,1.6,0.0,1.0,13310796.90719986,Nissan,Kicks,Nafta
5.0,250000.0,2.0,1.8,0.0,0.0,13309297.747228708,Toyota,Corolla Cross,Otros
5.0,378000.0,2.0,1.4,0.0,1.0,13292706.032200512,Volkswagen,Taos,Nafta
5.0,1810000.0,15.0,2.7,0.0,1.0,13287455.985795021,Dodge,Journey,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,13266175.603645891,Jeep,Compass,Nafta
5.0,3000000.0,27.0,4.0,1.0,0.0,13262805.398072243,Jeep,Cherokee,Nafta
5.0,910000.0,9.0,3.0,0.0,0.0,13260067.06640625,Mercedes-Benz,Clase GLE,Nafta
5.0,1850000.0,15.0,2.0,1.0,0.0,13259960.251210494,Chery,Tiggo,Nafta
5.0,815000.0,5.0,2.4,1.0,0.0,13256829.943393925,Jeep,Compass,Nafta
5.0,740000.0,5.0,1.5,0.0,0.0,13254959.9751979,Ford,Ecosport,Nafta
5.0,1500000.0,11.0,1.6,1.0,0.0,13244797.247122824,Renault,Duster,Nafta
5.0,1700000.0,10.0,1.8,0.0,0.0,13240878.23673674,Honda,HR-V,Nafta
5.0,1060000.0,8.0,1.2,0.0,0.0,13240619.610677376,Citroën,C4 Cactus,Nafta
5.0,2000000.0,16.0,2.0,1.0,1.0,13233581.074733298,Ford,Ecosport,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13233136.708787128,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13233136.708787128,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13233136.708787128,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13233136.708787128,Peugeot,2008,Nafta
5.0,521380.0,2.0,1.5,0.0,0.0,13232980.30668766,Marca_Otros,X70,Nafta
5.0,800000.0,4.0,1.5,0.0,0.0,13231697.535782814,Ford,Ecosport,Nafta
5.0,1920000.0,14.0,2.4,0.0,0.0,13231484.399529457,Dodge,Journey,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,13228871.668927502,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13228002.094100656,Volkswagen,T-Cross,Nafta
5.0,800000.0,7.0,2.4,0.0,0.0,13220013.09815979,Dodge,Journey,Nafta
5.0,953000.0,5.0,1.6,0.0,0.0,13219005.44570055,Citroën,C4 Cactus,Nafta
5.0,700000.0,8.0,1.6,1.0,1.0,13213072.961720968,Renault,Duster,Nafta
5.0,100000.0,2.0,3.0,0.0,0.0,13204706.842041016,BMW,X3,Nafta
5.0,0.0,1.0,1.0,0.0,0.0,13201544.886961496,Fiat,Pulse,Nafta
5.0,0.0,0.0,1.6,1.0,0.0,13199437.999489037,Volkswagen,T-Cross,Nafta
5.0,780000.0,5.0,1.6,1.0,0.0,13191700.143107096,Peugeot,2008,Nafta
5.0,100000.0,1.0,1.2,0.0,0.0,13190807.308329364,Peugeot,2008,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,13185656.686019916,Jeep,Renegade,Nafta
5.0,0.0,1.0,1.4,0.0,0.0,13181173.806602653,Volkswagen,Taos,Nafta
5.0,960000.0,12.0,1.6,1.0,1.0,13176985.07826233,Renault,Duster,Nafta
5.0,670000.0,5.0,1.6,0.0,0.0,13172711.729070889,Citroën,C5 Aircross,Nafta
5.0,710000.0,7.0,1.5,1.0,0.0,13168896.781998634,Ford,Ecosport,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,13162724.127197266,Ford,Bronco Sport,Nafta
5.0,1260000.0,12.0,3.6,0.0,1.0,13156021.597171783,Jeep,Grand Cherokee,Nafta
5.0,600000.0,5.0,1.5,1.0,0.0,13151756.79502469,Ford,Ecosport,Nafta
5.0,400000.0,6.0,2.0,1.0,1.0,13150453.985733032,BMW,X1,Nafta
5.0,1600000.0,7.0,1.5,1.0,1.0,13147245.706772804,Ford,Ecosport,Otros
5.0,0.0,0.0,1.4,0.0,0.0,13142195.642249899,Volkswagen,Taos,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,13142195.642249899,Volkswagen,Taos,Nafta
5.0,0.0,3.0,1.4,0.0,0.0,13140071.577709198,Volkswagen,Taos,Nafta
5.0,1420000.0,10.0,1.8,0.0,1.0,13138763.005417824,Chevrolet,Tracker,Nafta
5.0,800000.0,7.0,1.6,0.0,1.0,13136518.87550354,Peugeot,3008,Nafta
5.0,1000000.0,8.0,1.6,0.0,1.0,13136122.456069946,Mercedes-Benz,Clase GLA,Nafta
5.0,990000.0,11.0,1.8,0.0,0.0,13135570.310398102,Chevrolet,Tracker,Nafta
5.0,0.0,1.0,1.0,0.0,0.0,13135118.89707522,Volkswagen,Nivus,Nafta
5.0,0.0,1.0,1.0,0.0,0.0,13135112.781556213,Volkswagen,Nivus,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13134489.872757766,Volkswagen,Nivus,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13134489.872757766,Volkswagen,Nivus,Nafta
5.0,816760.0,7.0,1.5,1.0,0.0,13120769.092454351,Ford,Ecosport,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,13120668.27071527,Volkswagen,Tiguan Allspace,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,13120668.27071527,Volkswagen,Tiguan Allspace,Nafta
5.0,0.0,1.0,2.0,0.0,0.0,13115178.877943927,Volkswagen,Tiguan Allspace,Nafta
5.0,2960000.0,26.0,3.0,0.0,1.0,13111571.999705384,Marca_Otros,Nativa,Nafta
5.0,1130000.0,6.0,2.4,0.0,0.0,13107681.52642889,Jeep,Compass,Nafta
5.0,730000.0,10.0,1.8,1.0,1.0,13105036.335849762,Chevrolet,Tracker,Nafta
5.0,1100000.0,13.0,2.0,1.0,0.0,13100306.608773232,Renault,Duster,Nafta
5.0,1780000.0,17.0,2.4,1.0,0.0,13097549.070868222,Jeep,Compass,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,13095773.94344712,Chevrolet,Tracker,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,13095773.94344712,Chevrolet,Tracker,Nafta
4.0,555000.0,7.0,2.0,1.0,1.0,13085318.275909582,Renault,Duster Oroch,Nafta
5.0,392000.0,4.0,1.6,0.0,0.0,13084349.504216298,Nissan,Kicks,Nafta
5.0,392000.0,4.0,1.6,0.0,0.0,13084349.504216298,Nissan,Kicks,Nafta
5.0,632000.0,6.0,2.4,0.0,1.0,13082180.364318848,Jeep,Renegade,Nafta
5.0,2565540.0,16.0,2.0,1.0,1.0,13076425.680529187,Hyundai,Tucson,Diésel
5.0,2565540.0,16.0,2.0,1.0,1.0,13076425.680529187,Hyundai,Tucson,Diésel
5.0,1800000.0,14.0,2.0,0.0,0.0,13072306.31470108,BMW,X3,Nafta
5.0,0.0,1.0,1.0,0.0,0.0,13069247.696909623,Citroën,C3 Aircross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,13068202.71597378,Citroën,C3 Aircross,Nafta
5.0,980000.0,7.0,1.4,1.0,0.0,13062787.054589463,Fiat,500X,Nafta
5.0,568390.0,5.0,1.5,1.0,0.0,13062284.76356906,Ford,Ecosport,Nafta
5.0,1480000.0,8.0,1.6,1.0,0.0,13061754.696754353,Renault,Duster,Nafta
5.0,570000.0,4.0,1.5,0.0,0.0,13061518.34115982,Ford,Bronco Sport,Nafta
5.0,1430000.0,11.0,1.6,1.0,0.0,13050342.426473731,Ford,Ecosport,Nafta
5.0,180000.0,4.0,1.2,0.0,1.0,13049972.803379059,Chevrolet,Tracker,Nafta
5.0,1224000.0,7.0,2.4,0.0,0.0,13046205.377197266,Jeep,Compass,Nafta
5.0,1200000.0,6.0,1.6,1.0,0.0,13035367.127594728,Peugeot,2008,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,13028067.265151978,Jeep,Compass,Nafta
5.0,1800000.0,12.0,1.6,1.0,0.0,13025946.945019117,Ford,Ecosport,Nafta
5.0,0.0,0.0,1.8,0.0,0.0,13023612.241836548,Ford,Territory,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,13014937.947548404,Chevrolet,Tracker,Nafta
5.0,700000.0,7.0,1.6,0.0,1.0,13010561.71899414,Peugeot,2008,Nafta
5.0,752600.0,5.0,1.6,1.0,0.0,13009114.489956466,Peugeot,2008,Nafta
5.0,1377480.0,10.0,1.8,1.0,0.0,13001550.31579208,Honda,HR-V,Nafta
5.0,1261310.0,6.0,2.4,0.0,1.0,12999911.931213379,Kia,Sorento,Nafta
5.0,0.0,0.0,1.3,1.0,0.0,12996380.01227855,Fiat,Pulse,Nafta
5.0,900000.0,6.0,1.5,1.0,0.0,12994454.918761255,Ford,Ecosport,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,12993390.325451678,Ford,Bronco Sport,Nafta
5.0,500000.0,3.0,1.6,0.0,0.0,12979315.003696442,Volkswagen,Taos,Nafta
5.0,1555000.0,14.0,2.5,0.0,0.0,12974758.639921695,Ford,Kuga,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,12971174.063951181,Fiat,Pulse,Nafta
5.0,185000.0,1.0,1.8,0.0,1.0,12964416.001113892,Ford,Territory,Nafta
5.0,2080000.0,14.0,1.6,0.0,0.0,12946303.23014474,Kia,Soul,Nafta
5.0,2080000.0,14.0,1.6,0.0,0.0,12946303.23014474,Kia,Soul,Nafta
5.0,2450000.0,20.0,3.0,1.0,0.0,12941654.93402481,Toyota,Land Cruiser,Diésel
5.0,1650000.0,12.0,2.4,0.0,1.0,12938809.450364113,Dodge,Journey,Nafta
5.0,647800.0,9.0,1.8,0.0,0.0,12932733.106994629,Honda,HR-V,Nafta
5.0,435000.0,6.0,1.6,1.0,1.0,12930121.733592978,Peugeot,2008,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,12923785.935101233,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12922926.446044628,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12922926.446044628,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12922926.446044628,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12922926.446044628,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12922926.446044628,Volkswagen,T-Cross,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,12922578.279172085,Chevrolet,Tracker,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,12922578.279172085,Chevrolet,Tracker,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,12922578.279172085,Chevrolet,Tracker,Nafta
5.0,1300000.0,11.0,1.5,1.0,0.0,12918015.308166504,Ford,Ecosport,Diésel
5.0,0.0,0.0,1.0,0.0,0.0,12907809.906566914,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12907809.906566914,Peugeot,2008,Nafta
5.0,1450000.0,15.0,2.4,1.0,0.0,12902101.924409157,Marca_Otros,Grand Vitara,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,12901341.524414062,Marca_Otros,X55,Nafta
5.0,220000.0,1.0,1.5,0.0,1.0,12900611.941467285,Honda,HR-V,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,12895870.155166626,Marca_Otros,X55,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,12895870.155166626,Marca_Otros,X55,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,12895870.155166626,Marca_Otros,X55,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,12895870.155166626,Marca_Otros,X55,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,12895870.155166626,Marca_Otros,X55,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,12895870.155166626,Marca_Otros,X55,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,12895870.155166626,Marca_Otros,X55,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,12895870.155166626,Marca_Otros,X55,Nafta
5.0,31850.0,1.0,2.0,0.0,1.0,12891662.199234009,Toyota,Corolla Cross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12889344.006628582,Citroën,C3 Aircross,Nafta
5.0,920000.0,4.0,2.4,0.0,0.0,12881138.469129235,Jeep,Compass,Nafta
5.0,1582600.0,10.0,1.8,1.0,1.0,12861154.040551186,Chevrolet,Tracker,Nafta
5.0,230000.0,6.0,1.6,1.0,0.0,12856752.413295496,Peugeot,2008,Nafta
5.0,450000.0,3.0,1.6,0.0,1.0,12845501.267547667,Peugeot,2008,Nafta
5.0,1061970.0,8.0,1.5,0.0,0.0,12844856.829197899,Ford,Ecosport,Nafta
5.0,1080000.0,5.0,2.4,1.0,1.0,12842382.139163971,Jeep,Compass,Nafta
5.0,200000.0,3.0,1.8,0.0,0.0,12836237.514053345,Jeep,Renegade,Nafta
5.0,0.0,2.0,1.3,0.0,0.0,12831959.97413744,Jeep,Commander,Nafta
5.0,750000.0,5.0,2.4,1.0,0.0,12831649.486691762,Jeep,Compass,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12830500.768407922,Volkswagen,Nivus,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12830500.768407922,Volkswagen,Nivus,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12830500.768407922,Volkswagen,Nivus,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12830500.768407922,Volkswagen,Nivus,Nafta
4.0,1740000.0,10.0,1.6,1.0,0.0,12829429.755295753,Renault,Duster,Nafta
5.0,2480000.0,15.0,2.0,0.0,0.0,12814924.690896034,Volkswagen,Tiguan,Diésel
5.0,737260.0,5.0,1.5,1.0,0.0,12811025.588085176,Ford,Ecosport,Nafta
5.0,737260.0,5.0,1.5,1.0,0.0,12811025.588085176,Ford,Ecosport,Nafta
5.0,1500000.0,12.0,2.0,1.0,1.0,12809436.72731018,Audi,Q5,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12806937.948042948,Peugeot,2008,Nafta
5.0,560000.0,2.0,1.4,0.0,1.0,12797211.354556317,Volkswagen,Taos,Nafta
5.0,0.0,0.0,1.6,1.0,0.0,12797168.826891975,Nissan,Kicks,Nafta
5.0,840000.0,7.0,2.0,0.0,1.0,12796410.144424438,Audi,Q5,Nafta
5.0,1000000.0,6.0,1.6,1.0,0.0,12792427.986581882,Peugeot,2008,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,12792235.821764963,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,12791889.419898225,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,12791637.823911585,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,12791456.773647446,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,12791034.32801387,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,12791034.32801387,Chevrolet,Tracker,Nafta
5.0,910000.0,5.0,1.6,0.0,0.0,12789935.119449273,Peugeot,2008,Nafta
5.0,2760000.0,14.0,3.0,0.0,0.0,12786309.323307037,Toyota,Hilux SW4,Diésel
5.0,320000.0,3.0,1.6,0.0,0.0,12785938.387307353,Citroën,C4 Cactus,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,12785603.505576245,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,12785603.505576245,Chevrolet,Tracker,Nafta
5.0,1600000.0,10.0,1.6,1.0,0.0,12784502.926017271,Renault,Duster,Otros
5.0,1030000.0,6.0,1.5,1.0,0.0,12782493.125376826,Ford,Ecosport,Nafta
5.0,590000.0,7.0,1.2,0.0,0.0,12775953.87713403,Citroën,C4 Cactus,Nafta
5.0,600000.0,3.0,1.8,1.0,0.0,12769199.548946975,Jeep,Renegade,Nafta
5.0,660000.0,4.0,1.4,0.0,1.0,12764405.051117435,Volkswagen,Taos,Nafta
5.0,850000.0,7.0,2.0,0.0,1.0,12763230.72706604,Mercedes-Benz,Clase GLC,Nafta
5.0,920000.0,7.0,1.5,1.0,0.0,12763112.110975858,Ford,Ecosport,Nafta
5.0,1580000.0,9.0,1.6,1.0,0.0,12762932.938600615,Ford,Ecosport,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,12758466.690716056,Chevrolet,Tracker,Nafta
5.0,770000.0,8.0,1.6,1.0,1.0,12758339.849900246,Peugeot,2008,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,12755737.397236422,Renault,Duster,Nafta
5.0,800000.0,2.0,1.6,1.0,1.0,12753793.903626705,Nissan,Kicks,Nafta
5.0,2070000.0,14.0,2.0,1.0,1.0,12748862.377035838,Ford,Ecosport,Otros
5.0,1830000.0,13.0,2.5,0.0,1.0,12747874.60353977,Ford,Kuga,Otros
5.0,950000.0,7.0,2.8,0.0,0.0,12747703.161930084,Chevrolet,Trailblazer,Diésel
5.0,1150000.0,6.0,1.5,0.0,1.0,12738834.51089859,Ford,Ecosport,Nafta
5.0,1340000.0,9.0,1.8,0.0,0.0,12737070.909737587,Chevrolet,Tracker,Nafta
5.0,1240000.0,6.0,1.6,0.0,0.0,12727887.506492782,Volkswagen,T-Cross,Nafta
5.0,510000.0,8.0,1.5,0.0,1.0,12723972.93829959,Ford,Ecosport,Nafta
5.0,2000000.0,14.0,2.4,0.0,1.0,12720744.230075836,Toyota,RAV4,Nafta
5.0,762920.0,4.0,1.8,0.0,0.0,12715534.161716461,Toyota,Corolla Cross,Otros
5.0,1500000.0,13.0,2.5,1.0,0.0,12715224.320278194,Ford,Kuga,Nafta
5.0,1800000.0,15.0,2.4,1.0,1.0,12713322.223667426,Marca_Otros,Grand Vitara,Otros
5.0,100000.0,1.0,1.8,0.0,0.0,12708974.337173462,Toyota,Corolla Cross,Otros
5.0,2120000.0,14.0,1.6,1.0,0.0,12699655.835723262,Ford,Ecosport,Nafta
5.0,900000.0,14.0,1.6,1.0,0.0,12697018.653868837,Ford,Ecosport,Nafta
5.0,870000.0,9.0,1.8,0.0,0.0,12688247.51102066,Chevrolet,Tracker,Nafta
5.0,1240000.0,13.0,2.0,1.0,1.0,12687876.914763011,Volkswagen,Tiguan,Nafta
5.0,1240000.0,13.0,2.0,1.0,1.0,12687876.914763011,Volkswagen,Tiguan,Nafta
5.0,940000.0,11.0,1.8,0.0,1.0,12686202.193740845,Chevrolet,Tracker,Nafta
5.0,575000.0,3.0,2.8,0.0,0.0,12670652.046447754,Toyota,SW4,Diésel
5.0,680000.0,4.0,1.2,0.0,0.0,12664667.661417592,Chevrolet,Tracker,Nafta
5.0,650000.0,7.0,1.6,0.0,1.0,12663101.595298275,Nissan,Kicks,Nafta
5.0,650000.0,7.0,1.6,0.0,1.0,12663101.595298275,Nissan,Kicks,Nafta
5.0,300000.0,4.0,1.6,0.0,0.0,12658323.190877987,Citroën,C5 Aircross,Nafta
5.0,3700000.0,25.0,4.0,1.0,1.0,12657873.01041538,Jeep,Cherokee,Otros
5.0,0.0,1.0,1.8,1.0,0.0,12656902.117374528,Jeep,Renegade,Nafta
5.0,847410.0,5.0,2.0,0.0,0.0,12653926.910247097,Ford,Ecosport,Nafta
5.0,680000.0,9.0,1.6,1.0,1.0,12651766.75958273,Peugeot,2008,Nafta
5.0,1480000.0,9.0,1.6,1.0,0.0,12650296.893662453,Ford,Ecosport,Nafta
