Puertas,Kilómetros,Precio_usd,Antigüedad,Cilindrada,Transmisión_Manual,vendedor_particular,combustible_Diésel,combustible_Nafta,combustible_Otros
5.0,400000.0,30500.0,3.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,500000.0,39223.461518991615,2.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,23960.98746266642,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,26626.208595582404,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,24467.20550765233,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,42100.46740799487,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,849830.0,16865.497865447243,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,650000.0,22000.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1300000.0,36000.0,15.0,3.0,0.0,1.0,0.0,1.0,0.0
5.0,1780000.0,12655.451124647756,12.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,47668.02473718847,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,13260.0,34044.85091878575,1.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1249800.0,41000.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,37118.43814859187,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,960000.0,14764.692978755716,7.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,32482.320334778866,1.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,28000.0,39991.225553886914,0.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,0.0,32904.17292408417,1.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1900000.0,9800.0,14.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1180000.0,12233.602753826164,7.0,1.2,0.0,1.0,0.0,1.0,0.0
5.0,460000.0,55000.0,4.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,78000.0,35426.82618159729,1.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,0.0,27023.606634831176,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1260000.0,13500.0,8.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1570000.0,9111.924809746384,14.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,750000.0,35000.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1420000.0,11811.754383004572,11.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,1050000.0,12233.602753826164,11.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,12340.0,66500.0,1.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,215000.0,21514.266911901188,4.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,0.0,37207.0263064644,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,970000.0,29529.385957511433,7.0,2.0,0.0,1.0,1.0,0.0,0.0
5.0,0.0,29951.234328333023,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1040000.0,15608.3897203989,7.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,600000.0,18139.47994532845,6.0,1.5,1.0,1.0,0.0,1.0,0.0
5.0,11110.0,32060.476182440983,1.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,0.0,38388.20174476486,1.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,890000.0,23243.845232269712,3.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1390000.0,15102.17167541299,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,22779.81202436596,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,870000.0,84369.67332062163,5.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,800000.0,18552.89134873361,7.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,38725.68044142213,4.0,2.5,0.0,0.0,0.0,1.0,0.0
5.0,0.0,22315.01780200125,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,500000.0,25000.0,2.0,1.2,0.0,1.0,0.0,1.0,0.0
5.0,1300000.0,12655.451124647756,9.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,25099.97806388472,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,33900.0,1.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,21851.74560855846,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,620000.0,12000.0,27.0,2.3,1.0,1.0,1.0,0.0,0.0
5.0,1280000.0,16873.934832863677,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,900000.0,26576.44736176029,7.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1000000.0,15608.3897203989,8.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,620000.0,21500.0,7.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,65000.0,37500.0,1.0,1.8,0.0,1.0,0.0,0.0,1.0
5.0,790000.0,16030.238091220492,6.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,790000.0,45000.0,11.0,3.0,0.0,1.0,0.0,1.0,0.0
5.0,1400000.0,25302.465281879082,7.0,2.0,0.0,1.0,1.0,0.0,0.0
5.0,0.0,26576.44736176029,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,930000.0,13920.996237112533,9.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,400000.0,22779.81202436596,3.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1090000.0,16705.195484535037,10.0,2.0,1.0,0.0,0.0,0.0,1.0
5.0,0.0,37671.05951436816,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,698000.0,18476.958641985726,6.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,37375.76565479304,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1096280.0,16789.56515869936,6.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1190000.0,14174.105259605487,10.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,31950.79560602737,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1180000.0,52000.0,4.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,2120000.0,14001.0,15.0,2.2,1.0,1.0,1.0,0.0,0.0
5.0,0.0,29770.9793631777,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,25732.750620117105,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,0.0,32313.585204933937,0.0,1.8,0.0,0.0,0.0,0.0,1.0
5.0,1025000.0,16800.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,740000.0,15500.0,12.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,930000.0,13414.778192126621,10.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,710000.0,24467.20550765233,4.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1149210.0,24045.35713683074,8.0,1.4,1.0,0.0,0.0,1.0,0.0
5.0,0.0,189900.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,25310.90140559877,0.0,1.2,0.0,0.0,0.0,1.0,0.0
4.0,470000.0,20248.72179943641,4.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1000000.0,14764.692978755716,9.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,699000.0,21700.0,4.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,0.0,26429.222280343554,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,2100000.0,10124.360899718205,13.0,2.5,1.0,1.0,0.0,1.0,0.0
5.0,440000.0,53152.89472352058,2.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,0.0,28685.94232489074,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,2296380.0,9500.0,17.0,2.0,1.0,0.0,1.0,0.0,0.0
5.0,0.0,31638.627811619393,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,0.0,86000.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1500000.0,27000.0,8.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,0.0,37375.76565479304,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1790000.0,18561.328316150044,11.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,620000.0,21008.048866915276,6.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,1950000.0,29000.0,13.0,3.0,0.0,1.0,1.0,0.0,0.0
5.0,1368380.0,19900.0,17.0,4.7,0.0,0.0,0.0,1.0,0.0
5.0,0.0,62000.0,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,598820.0,20670.570170258,5.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,660000.0,21514.266911901188,6.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,98170.0,33747.869665727354,1.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,34760.30575569917,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,642160.0,24889.053878473922,3.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,27673.253125896426,1.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,1500000.0,7800.0,18.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1740000.0,11811.754383004572,14.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1210000.0,13920.996237112533,10.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1030000.0,14258.474933769807,9.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,0.0,21008.048866915276,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,890000.0,15200.0,8.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1224000.0,25000.0,7.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,2480000.0,8900.0,15.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,180000.0,25732.750620117105,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,760000.0,10124.360899718205,8.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1900000.0,9111.924809746384,13.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,25985.85964261006,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,950000.0,19742.5037544505,6.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,39231.89848640805,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,900000.0,14000.0,10.0,1.8,1.0,0.0,0.0,1.0,0.0
5.0,0.0,47500.12655451125,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,2000000.0,12500.0,14.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,309000.0,68880.0,3.0,2.5,0.0,0.0,0.0,0.0,1.0
5.0,1640000.0,19826.873428614817,13.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,590000.0,42000.0,7.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,0.0,37544.50500312168,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,56500.0,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1800000.0,23000.0,7.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,490000.0,15800.0,6.0,1.6,1.0,1.0,0.0,0.0,1.0
5.0,0.0,44715.92730708874,1.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1430000.0,12486.71177631912,11.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1250000.0,21936.115282722778,5.0,1.6,1.0,1.0,0.0,0.0,1.0
5.0,0.0,27167.03508091052,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,680000.0,23623.508766009145,9.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1920000.0,13500.0,18.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,1635000.0,25000.0,14.0,3.0,0.0,1.0,0.0,1.0,0.0
5.0,0.0,29993.250426066854,0.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1650000.0,14764.692978755716,12.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,810000.0,29107.53758668984,9.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,910000.0,18139.47994532845,7.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1015510.0,23032.92104685892,3.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,800000.0,39990.0,4.0,2.5,0.0,0.0,0.0,1.0,0.0
5.0,973000.0,16536.4561362064,7.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,2000000.0,21000.0,13.0,2.0,0.0,1.0,1.0,0.0,0.0
5.0,2300000.0,17500.0,17.0,3.0,0.0,0.0,1.0,0.0,0.0
5.0,800000.0,32060.476182440983,3.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1370000.0,18500.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0
5.0,0.0,35000.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,750000.0,35000.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,25479.64159762415,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,360000.0,75000.0,5.0,3.6,0.0,0.0,0.0,1.0,0.0
5.0,690000.0,14990.0,8.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,1100000.0,11558.645360511618,11.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,0.0,51500.0,4.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,24340.650996405853,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,130000.0,24298.466159323692,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,21683.006260229824,1.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,35992.10299849822,0.0,1.8,0.0,0.0,0.0,0.0,1.0
5.0,490000.0,17295.783203685267,5.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,365000.0,20248.72179943641,3.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,220000.0,57371.3784317365,2.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,2520000.0,10000.0,20.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,1670000.0,15692.759394563218,12.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,440000.0,38500.0,5.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,1590000.0,12486.71177631912,10.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1300000.0,25310.902249295512,5.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,648000.0,59000.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,1007000.0,26000.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,1410000.0,13583.51754045526,14.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,200000.0,58000.0,1.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,2200000.0,12149.233079661846,15.0,2.0,0.0,0.0,1.0,0.0,0.0
5.0,590000.0,16800.0,7.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,28179.471170882338,1.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,85000.0,43000.0,1.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,115000.0,23623.508766009145,3.0,1.0,0.0,1.0,0.0,1.0,0.0
5.0,1790000.0,15000.0,17.0,3.7,0.0,0.0,0.0,1.0,0.0
5.0,1500000.0,21000.0,13.0,2.0,1.0,1.0,1.0,0.0,0.0
5.0,0.0,28187.90813829877,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1120000.0,45000.0,11.0,3.0,0.0,1.0,0.0,1.0,0.0
5.0,990000.0,16500.0,9.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,0.0,62264.819533266964,0.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,490000.0,26900.0,5.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,0.0,65000.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,260000.0,19000.0,6.0,1.4,1.0,1.0,0.0,1.0,0.0
5.0,1280000.0,15355.280697905944,8.0,1.5,1.0,1.0,0.0,1.0,0.0
5.0,0.0,33326.02129490576,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,800000.0,16367.716787877765,9.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,24467.20550765233,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,137900.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,370000.0,27757.622800060748,3.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,1148710.0,13414.778192126621,11.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,2600000.0,16500.0,12.0,3.2,0.0,0.0,0.0,1.0,0.0
5.0,0.0,25670.232691561345,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,238000.0,36900.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,1070000.0,19900.0,13.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,1343830.0,13414.778192126621,8.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,1190000.0,22695.442350201643,6.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,1800000.0,15608.3897203989,8.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,500000.0,21514.266911901188,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,23201.660395187555,1.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,540000.0,15186.541349577308,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,34000.978688220304,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1350000.0,13500.0,9.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,900000.0,21092.418541079594,8.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,502000.0,36900.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,22611.072676037325,0.0,1.3,1.0,0.0,0.0,1.0,0.0
5.0,1450000.0,46403.32079037511,3.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,0.0,24045.35713683074,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1100000.0,32500.0,12.0,3.0,0.0,1.0,0.0,1.0,0.0
4.0,1200000.0,37900.0,14.0,3.8,0.0,0.0,0.0,1.0,0.0
5.0,720000.0,20500.0,5.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,1250000.0,18500.0,10.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,21050.064964649107,0.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1220000.0,14595.953630427079,8.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,750000.0,14334.407640517693,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,28516.949867539613,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,500000.0,27673.253125896426,5.0,1.5,0.0,1.0,0.0,1.0,0.0
5.0,450000.0,28685.68921586825,2.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1630000.0,21900.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,870000.0,19000.0,6.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,1350000.0,13499.147866290941,9.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,500000.0,22357.96365354437,9.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,0.0,31216.7794407978,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1320000.0,17295.783203685267,6.0,1.8,1.0,0.0,0.0,1.0,0.0
5.0,0.0,52393.56765604171,0.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,1300000.0,14000.0,9.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,18462.61579737779,1.0,1.0,1.0,0.0,0.0,1.0,0.0
5.0,1340000.0,15700.0,10.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,5000.0,31301.149114962118,1.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1600000.0,13000.0,13.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,10000.0,30457.452373318934,2.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1415650.0,19990.0,18.0,3.0,1.0,1.0,1.0,0.0,0.0
5.0,0.0,39431.85461417748,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,100000.0,30373.082699154616,3.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,370000.0,35900.0,3.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,400000.0,21936.115282722778,2.0,1.2,0.0,1.0,0.0,1.0,0.0
5.0,780000.0,20248.72179943641,4.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1330000.0,15945.868417056174,8.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,158000.0,39569.37718306532,1.0,1.8,0.0,1.0,0.0,0.0,1.0
5.0,600000.0,30000.0,6.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1520000.0,16000.0,11.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,599000.0,20248.72179943641,5.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,789600.0,19388.151122960364,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,180000.0,21092.418541079594,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,630000.0,15186.541349577308,8.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1420000.0,14000.0,12.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,180000.0,32000.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1390000.0,14174.105259605487,10.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1490000.0,11811.754383004572,8.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1170000.0,11811.754383004572,12.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1300000.0,15000.0,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,219000.0,20670.570170258,3.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,1295000.0,12655.451124647756,9.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1270000.0,22000.0,13.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,11000.0,36000.0,0.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,1760000.0,18500.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,44631.55763292442,0.0,1.8,0.0,0.0,0.0,0.0,1.0
5.0,900000.0,21700.0,6.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,1100000.0,15800.0,10.0,1.8,1.0,0.0,0.0,1.0,0.0
5.0,0.0,50199.95612776944,0.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,0.0,19818.436461198387,1.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,900000.0,36000.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1700000.0,10124.360899718205,15.0,2.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,129000.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0
5.0,300000.0,20923.67919275096,3.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,2250000.0,15000.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,850000.0,22779.81202436596,5.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,810000.0,19500.0,4.0,1.2,1.0,1.0,0.0,1.0,0.0
5.0,535000.0,21514.266911901188,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1150000.0,18000.0,6.0,1.5,1.0,1.0,0.0,1.0,0.0
5.0,440000.0,21936.115282722778,6.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,12340.0,25310.902249295512,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5.0,0.0,29951.233484636283,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1730000.0,12233.602753826164,11.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,10000.0,36194.59021649259,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,800000.0,17800.0,7.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1390000.0,22800.0,7.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,1770000.0,10546.209270539797,11.0,1.6,1.0,1.0,0.0,0.0,1.0
5.0,1600000.0,18500.0,12.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,438000.0,19995.612776943457,3.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,960000.0,15200.0,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1250000.0,55000.0,13.0,4.5,0.0,0.0,1.0,0.0,0.0
5.0,98000.0,21851.74560855846,1.0,1.3,1.0,1.0,0.0,1.0,0.0
5.0,552000.0,25142.162900966876,6.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1600000.0,21800.0,10.0,3.6,0.0,1.0,0.0,1.0,0.0
5.0,1600000.0,23500.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,870000.0,16873.934832863677,7.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,1900000.0,9000.0,14.0,2.5,1.0,1.0,0.0,1.0,0.0
5.0,1800000.0,12655.451124647756,11.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,1040000.0,6749.573933145471,10.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,500000.0,14334.407640517693,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,155000.0,35435.26314901372,1.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,10000.0,42100.46740799487,0.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,849000.0,32900.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,0.0,24834.972917334595,1.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1845000.0,22779.81202436596,11.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1700000.0,8690.076438924792,24.0,2.9,1.0,1.0,1.0,0.0,0.0
5.0,1400000.0,12655.451124647756,10.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,830000.0,13499.147866290941,10.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,380000.0,52000.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,11110.0,26154.5989909387,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5.0,210000.0,21927.678315306348,3.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1190000.0,56500.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0
5.0,1050000.0,10546.209270539797,12.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,600000.0,21514.266911901188,7.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,0.0,40582.656969778785,1.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1300000.0,12233.602753826164,12.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,54840.288206806945,1.0,2.0,0.0,0.0,1.0,0.0,0.0
5.0,433200.0,20164.352125272093,3.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1030000.0,14900.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,79800.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,650000.0,18561.328316150044,7.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,320000.0,34900.0,4.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,0.0,60061.083644094964,0.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,760000.0,19396.588090376794,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,21008.048866915276,0.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,920000.0,35900.0,5.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,1250000.0,12655.451124647756,12.0,2.4,0.0,1.0,0.0,1.0,0.0
